koi_disposition,koi_period,koi_depth,koi_duration,koi_ror,koi_model_snr
FALSE POSITIVE,0.566789763,25.4,4.008,0.004848,15.4
FALSE POSITIVE,0.566811926,82.6,4.181,0.008837,22.5
FALSE POSITIVE,2.525386934,124880.0,3.71613,0.499372,1003.0
FALSE POSITIVE,0.566801506,29.5,1.738,0.005078,19.2
FALSE POSITIVE,0.566803738,100.6,1.8481,0.009761,33.1
FALSE POSITIVE,1.69421771,91.1,4.161,0.009417,15.0
FALSE POSITIVE,2.739477089,32096.0,3.18229,0.437751,593.6
FALSE POSITIVE,1.307761491,13941.0,2.22271,0.396962,531.5
FALSE POSITIVE,4.028671454,113970.0,8.12253,0.314179,2152.8
FALSE POSITIVE,2.30118753,87537.0,7.8216,0.484238,404.8
FALSE POSITIVE,0.449249224,419440.0,4.7565,0.675588,1194.9
FALSE POSITIVE,0.687004402,93.7,3.829,0.009437,45.0
FALSE POSITIVE,0.91839938,152.1,4.479,0.011479,16.8
FALSE POSITIVE,0.94356284,13.4,5.721,0.003499,16.0
FALSE POSITIVE,2.243569483,66328.0,4.14769,0.241376,1107.7
FALSE POSITIVE,8.258181993,311860.0,3.9122,0.600079,2981.6
FALSE POSITIVE,1.81139053,77.5,8.64,0.145429,12.5
FALSE POSITIVE,7.09520543,232680.0,3.69044,0.591183,1959.2
FALSE POSITIVE,0.651731691,20524.0,2.4602,0.447326,347.5
FALSE POSITIVE,0.50818743,54.9,3.433,0.007416,29.1
FALSE POSITIVE,2.73398963,23791.335898271922,1.52,0.28364628616454735,259.8950005434192
FALSE POSITIVE,40.069674617,41865.0,9.3564,0.207722,1304.8
FALSE POSITIVE,55.884827,497.6,2.283,0.02222,7.7
FALSE POSITIVE,3.75938475,133.1,1.188,0.01077,11.3
FALSE POSITIVE,10.6840477,81901.0,3.515,0.462694,395.3
FALSE POSITIVE,2.00280845,23791.335898271922,1.22,0.28364628616454735,259.8950005434192
FALSE POSITIVE,10.67459836,16676.0,3.82706,0.42291,1845.6
FALSE POSITIVE,2.305097141,5880.0,1.9378,0.375137,133.4
FALSE POSITIVE,0.974477904,8846.9,2.69834,0.377415,801.7
FALSE POSITIVE,18.525917446,455660.0,5.9056,0.665088,2246.9
FALSE POSITIVE,0.502454299,37454.0,2.31547,0.44673,873.6
FALSE POSITIVE,27.308150159,388000.0,4.43906,0.583164,820.9
FALSE POSITIVE,1.262742487,15911.0,1.7433,0.390852,60.8
FALSE POSITIVE,0.59586463,23791.335898271922,1.5,0.28364628616454735,259.8950005434192
FALSE POSITIVE,1.222127938,2486.5,2.2613,0.319159,200.9
FALSE POSITIVE,8.627475562,36784.0,4.65505,0.424975,1157.5
FALSE POSITIVE,0.589753355,216.0,0.606,0.013925,12.4
FALSE POSITIVE,2.751566365,72609.0,5.2403,0.457086,180.0
FALSE POSITIVE,0.760935268,370600.0,2.77023,0.639362,1289.0
FALSE POSITIVE,1.33258772,70.8,5.187,0.008054,16.0
FALSE POSITIVE,1.353414369,610.2,13.416,0.230713,100.8
FALSE POSITIVE,2.9590637,23.6,28.81,0.004506,6.4
FALSE POSITIVE,1.806631432,217.5,1.102,0.013818,10.4
FALSE POSITIVE,15.066491533,106050.0,6.2852,0.498785,893.0
FALSE POSITIVE,1.831829703,40509.0,7.289,0.207158,140.4
FALSE POSITIVE,0.738527259,422.9,1.2174,0.194328,104.1
FALSE POSITIVE,0.89627093,66994.0,2.2033,0.462389,152.9
FALSE POSITIVE,1.06100327,95.9,1.675,0.008961,9.7
FALSE POSITIVE,0.922030594,13859.0,4.367,0.394152,331.7
FALSE POSITIVE,611.09299,270.0,15.22,0.0151,12.2
FALSE POSITIVE,24.714790706,208730.0,5.06776,0.552011,5148.8
FALSE POSITIVE,3.6329347,23791.335898271922,2.3,0.28364628616454735,259.8950005434192
FALSE POSITIVE,1.161947482,129900.0,4.46886,0.431738,2435.4
FALSE POSITIVE,0.607191908,17369.0,1.30166,0.169749,961.9
FALSE POSITIVE,2.2502073,260.1,2.203,0.014278,7.8
FALSE POSITIVE,0.648775795,108820.0,4.34648,0.490732,6873.9
FALSE POSITIVE,4.132521615,156250.0,12.4949,0.521136,440.0
FALSE POSITIVE,410.88527,2059.6,24.1,99.230606,21.5
FALSE POSITIVE,0.938905082,358890.0,5.00453,0.627086,2584.7
FALSE POSITIVE,0.93891532,39.1,2.134,0.005777,8.2
FALSE POSITIVE,16.294213708,174010.0,6.01687,0.413232,7486.2
FALSE POSITIVE,11.02520205,429760.0,12.8097,0.653041,2585.5
FALSE POSITIVE,10.819169459,437140.0,5.50262,0.626194,5258.2
FALSE POSITIVE,2.680514453,195750.0,3.21178,0.415869,665.5
FALSE POSITIVE,1.053573674,3063.0,1.70116,0.37184,445.3
FALSE POSITIVE,0.970085646,153.0,1.129,0.010926,9.8
FALSE POSITIVE,63.52017525,32548.0,17.1759,0.163049,1708.1
FALSE POSITIVE,11.300987626,325700.0,10.5199,0.614184,5027.8
FALSE POSITIVE,0.92098747,23791.335898271922,2.04,0.28364628616454735,259.8950005434192
FALSE POSITIVE,2.182515126,114930.0,6.8413,0.499998,861.6
FALSE POSITIVE,2.659418888,305230.0,6.98414,0.604473,5776.1
FALSE POSITIVE,2.31610674,33.6,3.347,0.005385,13.0
FALSE POSITIVE,0.948683571,150.9,1.676,0.011996,13.8
FALSE POSITIVE,1.65546056,125.1,3.52,0.010068,12.4
FALSE POSITIVE,1.655472351,174200.0,5.09197,0.528324,823.8
FALSE POSITIVE,4.50279037,23791.335898271922,6.72,0.28364628616454735,259.8950005434192
FALSE POSITIVE,1.759276227,32091.0,3.19585,0.303185,2857.7
FALSE POSITIVE,1.09206792,105.9,1.646,0.009335,7.7
FALSE POSITIVE,1.613014741,152120.0,4.39594,0.518451,1096.1
FALSE POSITIVE,6.2089181,1664.0,2.292,0.039866,8.4
FALSE POSITIVE,0.77996263,25.7,3.369,0.004639,9.7
FALSE POSITIVE,18.646323091,231000.0,8.853,0.561645,2895.8
FALSE POSITIVE,3.6673005,144.9,3.373,0.010864,9.1
FALSE POSITIVE,3.044771557,487820.0,11.0593,0.67147,3684.9
FALSE POSITIVE,0.773144492,215960.0,4.05643,0.513647,2947.8
FALSE POSITIVE,2.66811113,48.3,22.49,0.008982,32.5
FALSE POSITIVE,50.440285363,85309.0,12.2001,0.286534,2499.7
FALSE POSITIVE,3.255385289,158910.0,5.9498,0.381164,840.7
FALSE POSITIVE,7.4185369,14.7,1.451,0.003608,5.2
FALSE POSITIVE,15.68434493,791.6,44.463,0.235036,256.3
FALSE POSITIVE,5.357409918,199160.0,4.28582,0.552263,936.1
FALSE POSITIVE,1.400991827,64104.0,4.8798,0.467084,669.6
FALSE POSITIVE,1.34062901,69.5,3.076,0.007869,13.1
FALSE POSITIVE,7.448375935,152670.0,4.23892,0.362978,1837.9
FALSE POSITIVE,0.533628226,81.8,5.772,0.010118,35.3
FALSE POSITIVE,0.678137665,885.0,1.00718,0.295257,172.7
FALSE POSITIVE,2.069415479,16188.0,5.71941,0.406208,1148.3
FALSE POSITIVE,8.04963472,279650.0,6.00488,0.591862,5246.5
FALSE POSITIVE,11.578946873,299740.0,4.6373,0.526691,2456.3
FALSE POSITIVE,1.47258471,224010.0,4.76885,0.557638,741.5
FALSE POSITIVE,4.446459958,5663.8,2.558,0.370753,178.3
FALSE POSITIVE,8.207257515,391300.0,4.23835,0.690404,1748.3
FALSE POSITIVE,498.68845,548.3,17.88,0.021483,9.4
FALSE POSITIVE,1.22775105,327.6,1.602,0.01632,20.3
FALSE POSITIVE,7.214721393,46802.0,2.36464,0.278534,582.0
CONFIRMED,8.15275885,16536.0,1.746,0.118356,9.2
FALSE POSITIVE,3.18740907,137.5,6.19,0.010375,9.2
FALSE POSITIVE,10.23273611,23791.335898271922,1.55,0.28364628616454735,259.8950005434192
FALSE POSITIVE,0.962815183,20.7,2.581,0.004208,12.1
FALSE POSITIVE,0.696290095,120.5,3.839,0.133357,19.4
FALSE POSITIVE,0.62240698,155.8,1.186,0.011583,10.2
FALSE POSITIVE,24.09002065,6782.2,11.0494,0.106918,252.3
FALSE POSITIVE,4.4158933,191.1,1.155,0.012682,5.8
FALSE POSITIVE,2.666961614,7583.4,2.4774,0.382477,249.5
FALSE POSITIVE,1.17430183,64.5,9.587,0.009493,13.5
FALSE POSITIVE,15.039464523,66877.0,5.39796,0.402008,1133.5
FALSE POSITIVE,3.693951168,28290.0,2.2534,0.21699,173.2
FALSE POSITIVE,1.05680287,82.3,5.748,0.008547,10.9
FALSE POSITIVE,0.787122102,596.8,3.0999,0.237891,57.4
FALSE POSITIVE,2.15045295,169.1,4.453,0.011745,25.8
FALSE POSITIVE,0.561524348,34.1,3.336,0.005486,15.7
FALSE POSITIVE,1.21607873,29.4,4.686,0.007028,11.2
FALSE POSITIVE,38.49536985,93327.0,12.8716,0.485566,201.9
FALSE POSITIVE,4.18224416,57.2,6.209,0.009845,13.8
FALSE POSITIVE,0.643002821,2671.5,1.02608,0.325502,295.6
FALSE POSITIVE,1.95119541,59.7,1.907,0.006913,7.7
FALSE POSITIVE,53.220416998,72895.0,17.7344,0.24583,4563.5
FALSE POSITIVE,0.71538172,23791.335898271922,5.0,0.28364628616454735,259.8950005434192
FALSE POSITIVE,2.264471713,187430.0,7.1803,0.533774,873.7
FALSE POSITIVE,18.3602239,574.6,2.352,0.021847,12.4
FALSE POSITIVE,281.509095,5948.7,40.963,0.073347,182.5
FALSE POSITIVE,3.258249472,1643.5,2.6358,0.307288,202.0
FALSE POSITIVE,552.8295063,266300.0,16.0851,0.560775,942.6
FALSE POSITIVE,0.773595312,93.0,0.781,0.009365,13.2
FALSE POSITIVE,533.6593,533.5,12.81,0.020985,7.8
FALSE POSITIVE,44.827323809,237120.0,6.86103,1.198089,4484.5
FALSE POSITIVE,7.535894184,172130.0,8.3059,0.420242,1446.7
FALSE POSITIVE,0.562498925,420.1,0.6743,0.02826,44.1
FALSE POSITIVE,0.755049082,26068.0,2.09643,0.448547,683.7
FALSE POSITIVE,1.012694226,108500.0,3.6017,0.315745,185.1
FALSE POSITIVE,10.303356001,520070.0,5.98633,0.708788,2039.1
FALSE POSITIVE,2.214029545,349110.0,5.64264,0.565458,2680.5
FALSE POSITIVE,2.441988077,95344.0,3.94526,0.402021,1174.5
FALSE POSITIVE,2.44200193,128.6,3.146,0.01026,9.6
CONFIRMED,384.847556,189.9,9.969,0.012491,12.3
FALSE POSITIVE,2.131225773,2337.1,5.4932,0.317796,215.6
FALSE POSITIVE,1.219736039,611520.0,4.89465,0.757593,1037.2
FALSE POSITIVE,2.015152464,561690.0,8.17997,0.73335,4129.6
FALSE POSITIVE,0.82820657,118530.0,2.70353,0.498721,548.3
FALSE POSITIVE,2.537081943,245320.0,4.80903,0.475456,2434.8
FALSE POSITIVE,14.443127448,41685.0,8.33598,0.308855,2186.0
FALSE POSITIVE,5.61386908,57386.0,5.07753,0.442281,1253.6
FALSE POSITIVE,9.080194398,324570.0,8.18777,0.618569,3481.8
FALSE POSITIVE,9.93442075,55965.0,7.8219,0.465854,529.0
FALSE POSITIVE,2.071939672,198770.0,4.45367,0.552408,2409.8
FALSE POSITIVE,8.5893644,179.3,6.975,0.013549,9.8
FALSE POSITIVE,8.589644815,269520.0,9.49469,0.58465,5324.6
FALSE POSITIVE,1.009671584,155120.0,4.37759,0.511844,1440.7
FALSE POSITIVE,1.260575815,154280.0,2.36064,0.383122,781.2
FALSE POSITIVE,1.88912273,60.2,4.219,0.007221,15.5
FALSE POSITIVE,0.609125246,139.2,0.655,0.011036,10.9
FALSE POSITIVE,1.566528935,92511.0,3.2593,0.502466,485.0
FALSE POSITIVE,4.52977632,1582.2,26.752,0.048667,55.2
FALSE POSITIVE,4.32744048,22.0,4.539,0.004304,8.0
FALSE POSITIVE,11.57958162,23791.335898271922,2.47,0.28364628616454735,259.8950005434192
FALSE POSITIVE,0.87630504,170.9,1.11,0.219276,25.2
FALSE POSITIVE,15.582794732,52760.0,3.76683,0.234843,439.3
FALSE POSITIVE,1.529283907,54.8,14.0075,0.009117,41.5
FALSE POSITIVE,2.908454772,64325.0,2.6005,0.489639,252.8
FALSE POSITIVE,1.540396094,55123.0,2.8044,0.446999,340.4
FALSE POSITIVE,1.540395674,70615.0,2.80168,0.47064,997.9
FALSE POSITIVE,2.344138713,110.8,0.4495,0.010608,8.6
FALSE POSITIVE,0.91849333,58.7,2.399,0.007106,13.0
FALSE POSITIVE,1.341078755,112150.0,3.86492,0.312477,1829.3
FALSE POSITIVE,316.950146,23791.335898271922,5.33,0.28364628616454735,259.8950005434192
FALSE POSITIVE,589.74851,462.4,12.74,0.019913,11.5
FALSE POSITIVE,235.2976173,23053.0,87.013,0.136377,210.7
FALSE POSITIVE,7.4539297,23791.335898271922,14.21,0.28364628616454735,259.8950005434192
FALSE POSITIVE,36.136968,152.0,15.42,0.011409,10.4
FALSE POSITIVE,0.933746709,18.6,3.435,0.00399,14.3
FALSE POSITIVE,0.93376738,55.4,4.036,0.007295,16.5
FALSE POSITIVE,0.93374073,147.6,4.296,0.010704,13.4
FALSE POSITIVE,0.93369659,81.4,4.444,0.008526,10.8
FALSE POSITIVE,0.9337473,64.6,3.446,0.007434,9.5
FALSE POSITIVE,677.35794,322.4,9.698,0.0185,11.2
FALSE POSITIVE,4.0551242,148.7,12.0,0.011315,9.3
FALSE POSITIVE,21.6817115,73.5,7.18,0.007929,6.9
FALSE POSITIVE,466.08101,180.1,23.69,0.012285,14.1
FALSE POSITIVE,0.66573903,23791.335898271922,1.27,0.28364628616454735,259.8950005434192
FALSE POSITIVE,3.796383639,31.1,8.6711,0.005366,24.5
FALSE POSITIVE,0.71059239,280.6,4.92,0.019379,22.8
FALSE POSITIVE,3.36379289,136.3,23.7,0.170311,36.9
FALSE POSITIVE,0.907818056,29.5,1.679,0.005001,13.2
FALSE POSITIVE,297.71402,1374.5,13.413,0.038734,16.3
CONFIRMED,3.87594316,58.6,2.314,0.00694,14.2
FALSE POSITIVE,0.93373761,58.7,3.303,0.0069,9.7
FALSE POSITIVE,0.687739345,37.6,0.1866,0.009357,11.0
FALSE POSITIVE,9.524076544,198400.0,10.4891,0.410212,1942.5
FALSE POSITIVE,11.637858887,427950.0,11.8851,0.666546,2637.0
FALSE POSITIVE,50.900813,23791.335898271922,3.3,0.28364628616454735,259.8950005434192
FALSE POSITIVE,14.5862195,202.2,2.733,0.013035,9.3
FALSE POSITIVE,0.938074536,575.9,1.9618,0.224211,36.1
FALSE POSITIVE,0.698359996,774.1,1.4959,0.277516,26.1
FALSE POSITIVE,563.94854,872.9,15.631,0.026929,16.3
FALSE POSITIVE,0.98376204,55.0,10.052,0.02152,25.2
FALSE POSITIVE,2.403704619,110.6,0.8927,0.024505,1.4
FALSE POSITIVE,33.65766894,15380.0,40.787,0.111425,519.2
FALSE POSITIVE,0.892988877,85.0,2.4428,0.009042,43.8
FALSE POSITIVE,0.705816203,149.0,5.55,0.145356,19.6
FALSE POSITIVE,374.51648,907420.0,6.088,0.941516,105.8
FALSE POSITIVE,10.3482112,255.1,2.089,0.014391,8.4
FALSE POSITIVE,1.7609276,57.3,5.189,0.007102,26.1
FALSE POSITIVE,321.24194284,23791.335898271922,10.16,0.28364628616454735,259.8950005434192
FALSE POSITIVE,1.463148937,168.0,11.04,0.080263,66.6
FALSE POSITIVE,374.514471,440520.0,6.629,1.106412,130.3
FALSE POSITIVE,1.525924746,74.1,1.955,0.007707,11.9
FALSE POSITIVE,1.25383162,12.9,7.68,0.00332,9.7
FALSE POSITIVE,12.82252496,19268.0,18.8,0.136252,13.7
FALSE POSITIVE,0.648772102,31.1,2.614,0.005062,15.0
FALSE POSITIVE,0.96391996,23791.335898271922,3.01,0.28364628616454735,259.8950005434192
FALSE POSITIVE,0.93705132,51.5,4.808,0.007173,17.3
FALSE POSITIVE,451.86579,80.0,13.47,0.008445,12.0
FALSE POSITIVE,491.52571,457.3,12.43,0.019534,8.8
FALSE POSITIVE,411.54039644,23791.335898271922,17.33,0.28364628616454735,259.8950005434192
FALSE POSITIVE,480.03759,717.4,16.25,0.024293,9.0
FALSE POSITIVE,0.87985197,23791.335898271922,1.3,0.28364628616454735,259.8950005434192
FALSE POSITIVE,0.592618966,91.4,0.811,0.008852,14.9
FALSE POSITIVE,0.532854237,50.9,3.231,0.00685,27.9
FALSE POSITIVE,0.566802672,31.7,3.545,0.005053,14.3
FALSE POSITIVE,0.566796331,114.8,5.194,0.013315,33.3
FALSE POSITIVE,0.566785459,63.8,2.893,0.007606,16.5
FALSE POSITIVE,0.566792936,23.0,2.846,0.004525,14.3
FALSE POSITIVE,0.5668004,93.2,3.813,0.009229,18.3
FALSE POSITIVE,0.566793614,31.4,5.723,0.007232,79.8
FALSE POSITIVE,0.566798676,59.9,2.777,0.007001,12.8
FALSE POSITIVE,0.5667638,64.5,1.73,0.007344,2.4
FALSE POSITIVE,38.51077573,84633.0,38.8558,0.269442,3567.5
FALSE POSITIVE,4.23965309,23791.335898271922,3.29,0.28364628616454735,259.8950005434192
FALSE POSITIVE,0.577910513,144.1,1.362,0.011109,18.1
FALSE POSITIVE,0.566807725,31.5,2.16,0.004986,12.3
FALSE POSITIVE,0.566807422,26.1,5.148,0.006672,28.8
FALSE POSITIVE,1.345078434,3025.0,10.19,0.066497,27.7
FALSE POSITIVE,439.1076969,69792.0,26.2259,0.278895,884.9
FALSE POSITIVE,0.594003994,25.4,5.557,0.004786,51.1
FALSE POSITIVE,2.08802799,70.8,24.017,0.010598,60.5
FALSE POSITIVE,10.4212788,148.0,28.4832,0.163018,31.0
FALSE POSITIVE,0.778705577,54.5,6.445,0.177207,104.9
FALSE POSITIVE,4.44709107,40.5,16.79,0.008132,22.6
FALSE POSITIVE,293.70696,1575.0,11.03,62.968838,11.2
FALSE POSITIVE,27.795762425,420330.0,15.5056,0.66033,1969.5
FALSE POSITIVE,20.733748565,417340.0,6.28773,0.656218,2236.7
FALSE POSITIVE,24.238241803,461960.0,4.16665,0.686399,1126.4
FALSE POSITIVE,11.258825027,196280.0,8.9592,0.545292,6395.7
FALSE POSITIVE,28.162612575,37750.0,3.19576,0.283033,912.7
FALSE POSITIVE,75.378956896,539180.0,7.70352,0.697893,1886.6
FALSE POSITIVE,9.0584662,61.8,6.376,0.007027,17.9
FALSE POSITIVE,3.9169155,23791.335898271922,2.11,0.28364628616454735,259.8950005434192
FALSE POSITIVE,342.55315723,192890.0,73.8068,0.535184,8248.4
FALSE POSITIVE,362.747593,132.4,16.45,0.010655,13.0
FALSE POSITIVE,0.536650344,25.8,2.878,0.005103,7.0
FALSE POSITIVE,328.0485,398.0,13.75,0.018484,6.9
FALSE POSITIVE,1.72128752,58.5,2.366,0.007136,7.7
FALSE POSITIVE,0.784294574,212530.0,4.18831,0.549168,1751.1
FALSE POSITIVE,361.51099,235.9,4.868,0.014603,9.3
FALSE POSITIVE,1.41435861,56.8,2.285,0.006824,9.5
FALSE POSITIVE,0.616343903,161.4,0.7656,0.011757,77.8
FALSE POSITIVE,364.33929,1944.0,13.486,0.050387,15.9
FALSE POSITIVE,352.710091,1658.0,2.901,0.037835,9.6
FALSE POSITIVE,33.8938177,205.1,2.012,0.013228,6.8
FALSE POSITIVE,224.591055,125.2,3.232,0.011205,8.2
FALSE POSITIVE,374.93999098,235.1,17.0849,0.014694,8.4
CONFIRMED,24.2783801,714.4,4.564,0.026305,13.6
FALSE POSITIVE,11.9283194,182.5,6.69,0.01201,10.6
FALSE POSITIVE,0.603351522,164.1,0.8358,0.012153,20.6
FALSE POSITIVE,31.97280045,2236.4,4.9,0.05335,44.8
FALSE POSITIVE,8.39140024,134.4,1.193,0.010799,9.2
FALSE POSITIVE,0.532493086,19.9,2.145,0.004251,8.9
FALSE POSITIVE,0.812678859,39.3,0.841,0.006146,7.4
FALSE POSITIVE,183.836254,1046.2,13.088,0.039532,15.7
FALSE POSITIVE,5.959695593,151.2,1.8383,0.011755,4.7
FALSE POSITIVE,452.65206,175.1,19.87,0.012781,17.0
FALSE POSITIVE,234.66319186,243.5,7.627,0.014339,5.0
FALSE POSITIVE,351.204993,1257.9,22.414,0.035588,21.3
FALSE POSITIVE,3.381607,440.6,7.627,0.018065,16.6
FALSE POSITIVE,0.660655454,566.9,7.111,0.126701,77.7
FALSE POSITIVE,145.750554,385.6,13.999,0.017482,17.0
FALSE POSITIVE,2.17813954,28.6,2.063,0.004946,9.7
FALSE POSITIVE,384.09781,100.1,12.55,0.009146,8.7
FALSE POSITIVE,0.505322676,77349.0,5.2727,0.461721,384.6
FALSE POSITIVE,333.71634048,420.2,4.8236,0.018814,3.1
FALSE POSITIVE,322.50741,349.5,20.688,0.020725,13.7
FALSE POSITIVE,373.8716,382.7,16.78,0.017978,10.3
FALSE POSITIVE,171.046664,731.0,2.438,0.024557,9.8
FALSE POSITIVE,0.799868354,4928.8,6.613,0.36032,251.4
FALSE POSITIVE,345.7671,212.7,15.38,0.013475,12.3
FALSE POSITIVE,350.34114,1363.8,16.97,0.033137,16.4
FALSE POSITIVE,363.97165,1966.0,5.702,0.440765,8.5
FALSE POSITIVE,395.23753,1298.0,18.494,0.034486,13.4
FALSE POSITIVE,385.97241,162.0,12.167,0.011971,10.8
FALSE POSITIVE,89.667675,1415.0,3.726,0.03388,7.0
FALSE POSITIVE,321.02094,592.9,7.51,0.022141,8.5
FALSE POSITIVE,1.213742728,31.7,3.596,0.005421,20.3
FALSE POSITIVE,366.74866,419.1,12.446,0.019807,9.1
FALSE POSITIVE,0.93374894,226.2,4.637,0.014217,9.3
FALSE POSITIVE,0.734548624,58.6,2.207,0.007602,25.1
FALSE POSITIVE,317.99484,719.0,7.28,0.024768,8.4
FALSE POSITIVE,432.96732,866.0,10.85,0.026088,10.0
FALSE POSITIVE,614.39054,289.1,9.312,0.015612,10.2
FALSE POSITIVE,238.561202,260.2,11.9,0.01591,16.4
FALSE POSITIVE,375.17737,1230.0,20.52,0.032567,13.7
FALSE POSITIVE,334.87402,387.8,35.42,0.185196,19.1
FALSE POSITIVE,370.2402,1272.6,31.46,0.277163,20.5
FALSE POSITIVE,1.6749812,94.0,2.707,0.008621,8.9
FALSE POSITIVE,288.678554,242.5,9.197,0.015265,10.8
FALSE POSITIVE,307.94735718,11296.0,15.0,0.157367,16.5
FALSE POSITIVE,264.63654,431.8,42.77,0.266722,28.2
FALSE POSITIVE,375.408923,87.3,11.438,0.009063,15.3
FALSE POSITIVE,2.17812769,61.7,1.645,0.007429,10.4
FALSE POSITIVE,0.93378068,72.7,3.706,0.007612,9.2
FALSE POSITIVE,0.93373895,39.6,4.156,0.005813,10.5
FALSE POSITIVE,0.93373718,18.9,2.582,0.004037,8.4
FALSE POSITIVE,213.201978,696.9,15.396,0.023276,12.9
FALSE POSITIVE,77.773042,432.6,2.285,0.019473,7.7
FALSE POSITIVE,381.782641,367.6,4.52,0.222932,8.6
FALSE POSITIVE,354.7897,81.0,12.62,0.008275,9.2
FALSE POSITIVE,235.544698,299.3,8.93,0.015515,9.2
FALSE POSITIVE,115.28415,415.1,11.39,0.018796,9.5
FALSE POSITIVE,423.73074,834.9,19.4,0.026643,12.1
FALSE POSITIVE,677.56282,631.0,10.53,0.023563,8.5
FALSE POSITIVE,371.21205,719.9,19.95,0.024883,12.9
FALSE POSITIVE,190.783023,1385.0,4.069,0.033119,9.5
FALSE POSITIVE,0.85581563,23791.335898271922,10.27,0.28364628616454735,259.8950005434192
FALSE POSITIVE,0.9337491,98.1,3.842,0.008997,12.6
FALSE POSITIVE,0.93374417,31.3,3.385,0.005177,9.9
FALSE POSITIVE,0.93374635,34.3,3.074,0.005282,7.3
FALSE POSITIVE,0.9337465,49.9,3.629,0.006515,11.6
FALSE POSITIVE,0.93371631,61.3,4.344,0.007237,10.3
FALSE POSITIVE,260.02265,2060.7,12.009,0.047082,25.7
FALSE POSITIVE,443.66,360.7,7.99,0.212181,6.3
FALSE POSITIVE,366.28999,2568.0,10.869,0.048671,11.9
FALSE POSITIVE,72.6549842,389.3,5.503,0.161284,22.1
FALSE POSITIVE,379.42818,403.9,11.24,0.018342,11.1
FALSE POSITIVE,103.039788,1370.0,14.197,0.032293,15.9
FALSE POSITIVE,371.90464,519.1,25.36,0.025264,14.4
FALSE POSITIVE,362.85801,151.6,17.03,0.011853,10.1
FALSE POSITIVE,384.558321,1330.0,4.76,0.043743,10.1
FALSE POSITIVE,397.72733,232.8,11.683,0.01394,9.0
FALSE POSITIVE,504.88419,5058.0,20.18,0.352124,15.9
FALSE POSITIVE,384.92275,184.8,9.98,0.012599,7.2
FALSE POSITIVE,0.93376131,55.6,3.747,0.006836,10.5
FALSE POSITIVE,0.93377253,30.0,2.544,0.004968,8.4
FALSE POSITIVE,0.93376021,56.5,3.182,0.006809,9.5
FALSE POSITIVE,0.93372008,17.0,2.591,0.003855,7.9
FALSE POSITIVE,0.93373591,35.1,4.517,0.00545,10.8
FALSE POSITIVE,0.93374911,57.8,3.504,0.007162,8.4
FALSE POSITIVE,0.93372261,31.2,3.052,0.005273,8.2
FALSE POSITIVE,312.61007,438.7,14.85,0.019933,11.9
FALSE POSITIVE,429.60143,1001.4,18.11,0.028607,12.2
FALSE POSITIVE,499.88159,184.4,13.39,0.013178,12.4
FALSE POSITIVE,197.37704,226.2,18.71,0.288625,15.1
FALSE POSITIVE,1.65746034,22.9,4.572,0.00437,9.1
FALSE POSITIVE,0.566799395,231.2,1.5368,0.014025,33.7
FALSE POSITIVE,203.8406,227.4,9.33,0.013668,8.6
FALSE POSITIVE,14.395425,115.4,5.12,0.009961,9.4
FALSE POSITIVE,231.157554,845.6,8.489,0.028907,17.4
FALSE POSITIVE,495.06538,417.0,21.09,0.018892,13.2
FALSE POSITIVE,595.78152,84.9,15.97,0.008368,10.6
FALSE POSITIVE,365.709623,1033.4,13.553,0.02894,15.1
FALSE POSITIVE,655.25732,268.2,20.05,0.015136,11.5
FALSE POSITIVE,0.573762943,48.3,2.196,0.00631,8.5
FALSE POSITIVE,1.072934147,96883.0,4.50475,0.489542,949.0
FALSE POSITIVE,2.61854596,19.7,4.866,0.004016,8.1
FALSE POSITIVE,13.667809025,127.7,2.7993,0.010368,2.6
FALSE POSITIVE,1.105123883,66.7,3.001,0.007944,20.7
FALSE POSITIVE,381.85852,362.9,16.121,0.016941,16.0
FALSE POSITIVE,455.77076435,341.1,5.1149,0.018657,11.6
FALSE POSITIVE,212.760495,195.8,3.703,0.012985,9.2
FALSE POSITIVE,73.836858,231.2,19.722,0.015625,13.1
FALSE POSITIVE,160.243128,556.4,5.393,0.021251,10.2
FALSE POSITIVE,402.41511,780.6,5.156,0.025908,9.5
FALSE POSITIVE,369.28177,1017.7,26.96,0.329802,13.0
FALSE POSITIVE,462.463589,1024.3,5.007,0.029198,13.2
FALSE POSITIVE,0.939375593,100890.0,2.8424,0.488602,317.3
FALSE POSITIVE,31.1911468,228.4,7.003,0.013301,11.4
FALSE POSITIVE,30.9587224,342.0,4.411,0.018439,13.1
FALSE POSITIVE,9.1447861,268.8,5.422,0.01623,14.9
FALSE POSITIVE,0.786483923,233.3,7.035,0.154751,104.2
FALSE POSITIVE,0.9438885,35.8,2.592,0.005796,8.3
FALSE POSITIVE,40.244826,192.9,4.303,0.011813,16.8
FALSE POSITIVE,135.428746,381.1,7.394,0.01828,7.9
FALSE POSITIVE,380.03903,788.8,18.5,0.026406,13.2
FALSE POSITIVE,380.294204,730.5,12.351,0.025314,15.0
FALSE POSITIVE,373.74691,622.3,28.37,0.025691,16.2
FALSE POSITIVE,315.81065,541.6,23.66,0.020529,11.6
FALSE POSITIVE,16.9341628,207.8,3.94,0.01395,7.2
FALSE POSITIVE,527.68601,602.0,4.817,0.022251,6.8
FALSE POSITIVE,267.911652,695.0,4.124,0.023571,7.7
